material,electron_density,electron_temperature_ev,ion_current_density,net_current_density,ohmic_heat_flux,plasma_heat_flux,retained_heat_flux,delta_b,feedback,classification,semi_infinite_delta_t
Li,3.6054711542504986e+18,23.78633147784654,19431.70466472361,388.6340932944722,0.0009439778654426035,3235462.778343129,3235462.779287107,4.8837200497137774e-06,9.767440099427555e-07,weak-feedback,35.62844088398065
Li,3.821892620633115e+18,23.78633147784654,20598.109230988302,411.96218461976605,0.0010607052597293137,3429674.17789625,3429674.178956955,5.176869491033036e-06,1.0353738982066073e-06,weak-feedback,37.76706829036885
Li,4.051304969235378e+18,23.78633147784654,21834.528221395256,436.69056442790514,0.0011918665566272649,3635543.281555518,3635543.2827473846,5.487615476394748e-06,1.0975230952789497e-06,weak-feedback,40.034068622188926
Li,4.294487988789272e+18,23.78633147784654,23145.164311182332,462.90328622364666,0.001339246577479071,3853769.8529050467,3853769.854244293,5.817014253291126e-06,1.1634028506582252e-06,weak-feedback,42.4371475732639
Li,4.5522682755073096e+18,23.78633147784654,24534.472444735817,490.68944889471635,0.0015048508453537528,4085095.659432047,4085095.660936898,6.16618547136666e-06,1.233237094273332e-06,weak-feedback,44.98447337823038
Li,4.825522042741279e+18,23.78633147784654,26007.17497826015,520.143499565203,0.0016909328758746023,4330306.993846767,4330306.995537699,6.5363159881861105e-06,1.307263197637222e-06,weak-feedback,47.684704576943666
Li,5.115178099293145e+18,23.78633147784654,27568.27773139933,551.3655546279866,0.001900024842688921,4590237.346746798,4590237.348646822,6.928663903446979e-06,1.3857327806893957e-06,weak-feedback,50.54701944546493
Li,5.422221006501592e+18,23.78633147784654,29223.087002370452,584.4617400474091,0.002134972034870282,4865770.239710327,4865770.2418452995,7.344562835348991e-06,1.4689125670697983e-06,weak-feedback,53.581147193668265
Li,5.747694424835359e+18,23.78633147784654,30977.227604445114,619.5445520889023,0.0023989715751439908,5157842.228448207,5157842.230847178,7.785426453656297e-06,1.5570852907312595e-06,weak-feedback,56.79740103551061
Li,6.092704661368687e+18,23.78633147784654,32836.66198508592,656.7332397017184,0.002695615925806967,5467446.086222792,5467446.088918408,8.252753284860573e-06,1.6505506569721146e-06,weak-feedback,60.20671324437294
Li,6.458424430196991e+18,23.78633147784654,34807.71049272539,696.1542098545078,0.0030289417743634634,5795634.178354183,5795634.181383125,8.748131805778116e-06,1.7496263611556232e-06,weak-feedback,63.82067231262774
Li,6.846096838574672e+18,23.78633147784654,36897.07286007546,737.9414572015093,0.003403484964104293,6143522.039284072,6143522.042687557,9.273245842894433e-06,1.8546491685788867e-06,weak-feedback,67.65156234174142
Li,7.257039612324231e+18,23.78633147784654,39111.85097699088,782.2370195398175,0.0038243422171158558,6512292.164355888,6512292.16818023,9.829880295809065e-06,1.965976059161813e-06,weak-feedback,71.7124047968009
Li,7.692649574879161e+18,23.78633147784654,41459.57303029304,829.1914606058608,0.004297240489635506,6903198.0291997595,6903198.033497,1.0419927204235052e-05,2.0839854408470105e-06,weak-feedback,76.01700276739125
Li,8.154407395185187e+18,23.78633147784654,43948.219092607316,878.9643818521463,0.004828614903529536,7317568.350384472,7317568.355213087,1.1045392179175186e-05,2.2090784358350372e-06,weak-feedback,80.57998788526997
Li,8.643882620598297e+18,23.78633147784654,46586.24824719191,931.7249649438381,0.0054256963143724775,7756811.601818679,7756811.607244375,1.1708401220135078e-05,2.3416802440270156e-06,weak-feedback,85.41687005831488
Li,9.162739011886769e+18,23.78633147784654,49382.62734095775,987.652546819155,0.00609660970773977,8222420.802252919,8222420.808349529,1.2411207941545226e-05,2.4822415883090453e-06,weak-feedback,90.54409018979408
Li,9.712740198471207e+18,23.78633147784654,52346.861463412686,1046.9372292682538,0.006850484762674302,8715978.590155518,8715978.597006002,1.3156201232955196e-05,2.6312402465910392e-06,weak-feedback,95.97907606215512
Li,1.0295755673125085e+19,23.78633147784654,55489.026255129866,1109.7805251025973,0.007697580086856229,9239162.60321214,9239162.61090972,1.3945913379037371e-05,2.7891826758074742e-06,weak-feedback,101.7403015752854
Li,1.0913767146512693e+19,23.78633147784654,58819.80215556142,1176.3960431112284,0.00864942281404847,9793751.180734755,9793751.18938418,1.4783028667001348e-05,2.95660573340027e-06,weak-feedback,107.8473495406036
Li,1.1568875283162786e+19,23.78633147784654,62350.51070660189,1247.0102141320378,0.009718965463435193,10381629.408361766,10381629.418080732,1.567039251067458e-05,3.134078502134916e-06,weak-feedback,114.3209782444113
Li,1.2263306841775593e+19,23.78633147784654,66093.15303530828,1321.8630607061657,0.010920762195371704,11004795.525597172,11004795.536517935,1.6611021122264837e-05,3.322204224452967e-06,weak-feedback,121.183192006775
Li,1.2999422244132422e+19,23.78633147784654,70060.45064657583,1401.2090129315166,0.012271166862003219,11665367.717967328,11665367.730238495,1.7608111764677833e-05,3.5216223529355666e-06,weak-feedback,128.45731597576102
Li,1.377972359833554e+19,23.78633147784654,74265.88866442924,1485.3177732885847,0.013788555547793499,12365591.31688272,12365591.330671275,1.8665053619239072e-05,3.7330107238478145e-06,weak-feedback,136.168075411258
Li,1.460686320364986e+19,23.78633147784654,78723.76166890905,1574.475233378181,0.015493576628257984,13107846.43167762,13107846.447171198,1.9785439305759875e-05,3.957087861151975e-06,weak-feedback,144.3416797278796
Li,1.548365256585496e+19,23.78633147784654,83449.22228435602,1668.9844456871203,0.017409431749659653,13894656.039769335,13894656.057178767,2.0973077094105162e-05,4.194615418821033e-06,weak-feedback,153.0059115826127
Li,1.6413071953751267e+19,23.78633147784654,88458.3326842487,1769.166653684974,0.019562191553193057,14728694.562436165,14728694.581998358,2.223200384877101e-05,4.4464007697542016e-06,weak-feedback,162.19022131002814
Li,1.7398280529303622e+19,23.78633147784654,93768.1191876623,1875.3623837532461,0.02198115043997911,15612796.955363708,15612796.977344858,2.3566498750471364e-05,4.713299750094273e-06,weak-feedback,171.92582702604534
Li,1.8442627085855328e+19,23.78633147784654,99396.63013292666,1987.9326026585331,0.024699225204454556,16549968.344858924,16549968.36955815,2.4981097841374742e-05,4.996219568274948e-06,weak-feedback,182.24582074051057
Li,1.9549661430912594e+19,23.78633147784654,105362.99722519933,2107.259944503987,0.02775340296069341,17543394.24248612,17543394.27023952,2.648060944343104e-05,5.296121888686208e-06,weak-feedback,193.18528083927274
Li,2.0723146452190294e+19,23.78633147784654,111687.50056647911,2233.7500113295823,0.031185244456968186,18596451.372845117,18596451.40403036,2.8070130502196534e-05,5.614026100439307e-06,weak-feedback,204.78139131809203
Li,2.1967070907932353e+19,23.78633147784654,118391.6375891012,2367.832751782024,0.035041449627572704,19712719.151296068,19712719.18633752,2.9755063911710846e-05,5.951012782342169e-06,weak-feedback,217.07356817366562
Li,2.3285662984981967e+19,23.78633147784654,125498.19612702381,2509.9639225404762,0.03937449307784234,20895991.850644294,20895991.890018787,3.154113687931432e-05,6.308227375862865e-06,weak-feedback,230.10359338138107
Li,2.468340467068651e+19,23.78633147784654,133031.33187328101,2660.62663746562,0.04424333814994758,22150291.498140916,22150291.542384256,3.343442039282923e-05,6.686884078565846e-06,weak-feedback,243.91575691520083
Li,2.6165046987488236e+19,23.78633147784654,141016.65048688478,2820.3330097376956,0.049714239286350555,23479881.546636697,23479881.596350934,3.544134985627494e-05,7.088269971254988e-06,weak-feedback,258.557007292409
Li,2.773562614198418e+19,23.78633147784654,149481.2946282635,2989.62589256527,0.0558616436093543,24889281.36635862,24889281.422220264,3.7568746964259526e-05,7.513749392851905e-06,weak-feedback,274.07711115493663
Li,2.9400480643347137e+19,23.78633147784654,158454.0362190767,3169.080724381534,0.06276920398529116,26383281.606567618,26383281.669336822,3.982384288940019e-05,7.964768577880039e-06,weak-feedback,290.52882242969065
Li,3.1165269449294365e+19,23.78633147784654,167965.37424000326,3359.307484800065,0.07053091735896087,27966960.47931285,27966960.549843766,4.221430286158836e-05,8.442860572317673e-06,weak-feedback,307.96806164287756
Li,3.303599120128346e+19,23.78633147784654,178047.63839892513,3560.952767978503,0.079252403848586,29645701.020632137,29645701.09988454,4.474825222264602e-05,8.949650444529204e-06,weak-feedback,326.45410599782065
Li,3.50190046143172e+19,23.78633147784654,188735.09902188147,3774.7019804376296,0.08905234400699852,31425209.38787064,31425209.476922985,4.7434304044934805e-05,9.486860808986961e-06,weak-feedback,346.04979086236176
Li,3.712105009066372e+19,23.78633147784654,200064.08354032092,4001.2816708064183,0.10006409380707126,33311534.255311586,33311534.35537568,5.028158840779575e-05,1.005631768155915e-05,weak-feedback,366.8217233507158
Li,3.934927263095861e+19,23.78633147784654,212073.09997059972,4241.461999411995,0.11243749932784997,35311087.374046214,35311087.486483715,5.3299783431332e-05,1.06599566862664e-05,weak-feedback,388.8405087257581
Li,4.171124612056533e+19,23.78633147784654,224802.96780544185,4496.059356108837,0.12634093583533632,37430665.365967326,37430665.49230826,5.649914817302072e-05,1.1299829634604144e-05,weak-feedback,412.18099039130357
Li,4.421499907374468e+19,23.78633147784654,238296.95676226774,4765.939135245355,0.14196359900539526,39677472.82596556,39677472.96792916,5.989055749897159e-05,1.1978111499794318e-05,weak-feedback,436.92250429012313
Li,4.6869041923142115e+19,23.78633147784654,252600.93386002193,5052.018677200439,0.15951807946738797,42059146.81085651,42059146.97037459,6.348553904836529e-05,1.2697107809673058e-05,weak-feedback,463.14914857244037
Li,4.9682395947343675e+19,23.78633147784654,267763.51932437875,5355.270386487575,0.17924325570244237,44583782.79827109,44583782.97751435,6.729631241670535e-05,1.345926248334107e-05,weak-feedback,490.95006945145195
Li,5.266462393484259e+19,23.78633147784654,283836.2518513426,5676.725037026852,0.20140754466254698,47259962.20375899,47259962.40516654,7.133583069109122e-05,1.4267166138218245e-05,weak-feedback,520.419764217664
Li,5.582586268862678e+19,23.78633147784654,300873.76379088353,6017.475275817671,0.226312554344231,50096781.54962081,50096781.77593336,7.561782447866804e-05,1.5123564895733608e-05,weak-feedback,551.6584024418277
Li,5.917685748188806e+19,23.78633147784654,318933.96684615273,6378.6793369230545,0.2542971880205571,53103883.384629756,53103883.638926946,8.015684857792994e-05,1.603136971558599e-05,weak-feedback,584.772166458418
Li,6.272899858196231e+19,23.78633147784654,338078.24891943915,6761.564978388783,0.28574225598108566,56291489.05973386,56291489.34547611,8.496833145150492e-05,1.6993666290300983e-05,weak-feedback,619.8736122869033
Li,6.649435996665032e+19,23.78633147784654,358371.682773973,7167.43365547946,0.32107565753562284,59670433.47114772,59670433.79222338,9.006862766858604e-05,1.801372553371721e-05,weak-feedback,657.0820522176248
Li,7.048574036451889e+19,23.78633147784654,379883.2472208315,7597.6649444166305,0.3607782037976085,63252201.888927974,63252202.24970618,9.547507349526396e-05,1.9095014699052792e-05,weak-feedback,696.5239603627249
Li,7.471670675868067e+19,23.78633147784654,402686.0615827767,8053.721231655534,0.4053901604826196,67048968.99621517,67048969.40160533,0.00010120604582171667,2.0241209164343335e-05,weak-feedback,738.3334025506163
Li,7.920164050192541e+19,23.78633147784654,426857.63423198345,8537.15268463967,0.45551859975531456,71073640.27183934,71073640.72735794,0.00010728102462655349,2.1456204925310698e-05,weak-feedback,782.6524920252366
Li,8.395578619995103e+19,23.78633147784654,452480.12604645593,9049.602520929118,0.5118456611675416,75339895.8569515,75339896.36879717,0.00011372065919063437,2.2744131838126873e-05,weak-feedback,829.6318724990424
Li,8.899530352885224e+19,23.78633147784654,479640.6296806396,9592.812593612793,0.5751378341011012,79862237.05478714,79862237.62992498,0.0001205468382854304,2.410936765708608e-05,weak-feedback,879.431230201677
Li,9.433732216299774e+19,23.78633147784654,508431.4655994876,10168.629311989753,0.6462563880291075,84656035.62161721,84656036.2678736,0.00012778276457449937,2.5556552914899874e-05,weak-feedback,932.2198366647968
Li,1e+20,23.78633147784654,538950.4958822241,10779.009917644482,0.7261690925292381,89737586.01643045,89737586.74259955,0.0001354530334809737,2.709060669619474e-05,weak-feedback,988.1771240880288
Li,1e+18,24.993864796128623,5524.612866866759,110.49225733733518,7.630336832187437e-05,966569.9893179422,966569.9893942456,1.3884866557181005e-06,2.776973311436201e-07,weak-feedback,10.643726748403678
Li,1.0600258488068824e+18,24.993864796128623,5856.23244352986,117.1246488705972,8.573864608162929e-05,1024589.173358011,1024589.1734437495,1.471831745784609e-06,2.943663491569218e-07,weak-feedback,11.28262548099859
Li,1.1236548001387516e+18,24.993864796128623,6207.757766763144,124.15515533526288,9.634064122702034e-05,1086091.0081671677,1086091.0082635083,1.560179695626246e-06,3.120359391252492e-07,weak-feedback,11.959874652325768
Li,1.191103133283008e+18,24.993864796128623,6580.383695900618,131.60767391801235,0.00010825362396318667,1151284.5428139244,1151284.542922178,1.6538308061474745e-06,3.307661612294949e-07,weak-feedback,12.677776280023041
Li,1.2626001098748577e+18,24.993864796128623,6975.376812722023,139.50753625444045,0.00012163970419865011,1220391.374714574,1220391.374836214,1.7531034040694474e-06,3.506206808138895e-07,weak-feedback,13.438770562291039
Li,1.3383887531737592e+18,24.993864796128623,7394.079726653509,147.8815945330702,0.0001366810375102711,1293646.4028584145,1293646.4029950956,1.8583349239449517e-06,3.7166698478899034e-07,weak-feedback,14.245444172298733
Li,1.418726674116599e+18,24.993864796128623,7837.915638391647,156.75831276783293,0.00015358230388636085,1371298.626245961,1371298.6263995434,1.96988305512222e-06,3.93976611024444e-07,weak-feedback,15.10053905046779
Li,1.5038869469554132e+18,24.993864796128623,8308.393177462844,166.16786354925688,0.00017257349297827783,1453611.9902540867,1453611.9904266603,2.0881269575562264e-06,4.176253915112453e-07,weak-feedback,16.006961724521204
Li,1.5941590374560028e+18,24.993864796128623,8807.11153016136,176.14223060322723,0.000193913033761753,1540866.2838049496,1540866.2839988626,2.2134685506000717e-06,4.4269371012001436e-07,weak-feedback,16.96779318897578
Li,1.689849786812462e+18,24.993864796128623,9335.765875296178,186.71531750592357,0.00021789131119586157,1633358.0903882484,1633358.0906061397,2.3463338791571806e-06,4.692667758314361e-07,weak-feedback,17.986299377659563
Li,1.7912844546220096e+18,24.993864796128623,9896.15314622316,197.9230629244632,0.0002448346177337564,1731401.7961693916,1731401.7964142263,2.4871745618379363e-06,4.974349123675872e-07,weak-feedback,19.06594226485095
Li,1.898807824465269e+18,24.993864796128623,10490.178138748102,209.80356277496205,0.00027510959345667155,1835330.6586102198,1835330.6588853295,2.636469326043143e-06,5.272938652086287e-07,weak-feedback,20.210391632773185
Li,2.0127853758499466e+18,24.993864796128623,11119.85998566186,222.3971997132372,0.00030912821525180947,1945497.939234593,1945497.9395437213,2.7947256351921922e-06,5.589451270384384e-07,weak-feedback,21.423537545442674
Li,2.133604526501402e+18,24.993864796128623,11787.339019914805,235.7467803982961,0.00034735340292601526,2062278.1043891732,2062278.1047365267,2.962481413626933e-06,5.924962827253866e-07,weak-feedback,22.709503571270396
Li,2.2616759492228552e+18,24.993864796128623,12494.884049759676,249.89768099519353,0.00039030531854234693,2186068.0980809815,2186068.0984712867,3.1403068750545026e-06,6.280613750109005e-07,weak-feedback,24.072660799362207
Li,2.3974349678010685e+18,24.993864796128623,13244.900070590076,264.89800141180154,0.0004385684446997926,2317288.69121794,2317288.6916565085,3.3288064607437376e-06,6.657612921487475e-07,weak-feedback,25.51764269715757
