material,velocity,magnetic_field,re,ha,interaction,rm,feedback,classification
PbLi,0.12263306841775631,3.3297123003473708,34064.74122715453,3601.004408792873,380.6643551370631,0.006164210349254365,0.00020525047021840818,drag-important
PbLi,0.12263306841775631,3.458401768235997,34064.74122715453,3740.178997895903,410.6574256066972,0.006164210349254365,0.0002131831597163992,drag-important
PbLi,0.12263306841775631,3.592064932844225,34064.74122715453,3884.732521333116,443.0136915372578,0.006164210349254365,0.00022142243834232054,drag-important
PbLi,0.12263306841775631,3.730894021706014,34064.74122715453,4034.8728685961046,477.91935236411774,0.006164210349254365,0.0002299801554057145,drag-important
PbLi,0.12263306841775631,3.8750886917236347,34064.74122715453,4190.815963861036,515.5752784334172,0.006164210349254365,0.0002388686181780138,drag-important
PbLi,0.12263306841775631,4.024856316304029,34064.74122715453,4352.78607651977,556.1981669433928,0.006164210349254365,0.0002481006095922309,drag-important
PbLi,0.12263306841775631,4.180412283592646,34064.74122715453,4521.016143712635,600.0217889639202,0.006164210349254365,0.00025768940662671854,drag-important
PbLi,0.12263306841775631,4.34198030623367,34064.74122715453,4695.74810532673,647.2983347104511,0.006164210349254365,0.0002676487993994422,drag-important
PbLi,0.12263306841775631,4.509792743102108,34064.74122715453,4877.233251941492,698.2998648139378,0.006164210349254365,0.0002779931110002224,drag-important
PbLi,0.12263306841775631,4.684090933470462,34064.74122715453,5065.73258622199,753.319875938329,0.006164210349254365,0.00028873721808947157,drag-important
PbLi,0.12263306841775631,4.865125544090534,34064.74122715453,5261.5171982796055,812.6749897552213,0.006164210349254365,0.00029989657229304636,drag-important
PbLi,0.12263306841775631,5.053156929689541,34064.74122715453,5464.868655539986,876.7067749951632,0.006164210349254365,0.0003114872224239867,drag-important
PbLi,0.12263306841775631,5.2484555073989805,34064.74122715453,5676.079407678933,945.7837130608971,0.006164210349254365,0.0003235258375630986,drag-important
PbLi,0.12263306841775631,5.451302145654736,34064.74122715453,5895.453207208576,1020.3033185139838,0.006164210349254365,0.0003360297310315744,drag-important
PbLi,0.12263306841775631,5.661988568127707,34064.74122715453,6123.305546318719,1100.6944266374978,0.006164210349254365,0.0003490168852901271,drag-important
PbLi,0.12263306841775631,5.880817773265887,34064.74122715453,6359.9641106015915,1187.419661238949,0.006164210349254365,0.00036250597780044586,drag-important
PbLi,0.12263306841775631,6.108104470051255,34064.74122715453,6605.769250312519,1280.978096894805,0.006164210349254365,0.00037651640788616785,drag-important
PbLi,0.12263306841775631,6.344175530598146,34064.74122715453,6861.074469844271,1381.9081309569376,0.006164210349254365,0.0003910683246319938,drag-important
PbLi,0.12263306841775631,6.589370460244033,34064.74122715453,7126.246936119025,1490.7905818484269,0.006164210349254365,0.00040618265586107253,drag-important
PbLi,0.12263306841775631,6.844041885808749,34064.74122715453,7401.668006629062,1608.2520314783694,0.006164210349254365,0.00042188113823232645,drag-important
PbLi,0.12263306841775631,7.108556062724371,34064.74122715453,7687.733777885637,1734.9684310101702,0.006164210349254365,0.0004381863485010041,drag-important
PbLi,0.12263306841775631,7.383293401765052,34064.74122715453,7984.855655064726,1871.6689907332936,0.006164210349254365,0.0004551217359874159,drag-important
PbLi,0.12263306841775631,7.668649016134385,34064.74122715453,8293.46094366896,2019.1403764233976,0.006164210349254365,0.0004727116563005486,drag-important
PbLi,0.12263306841775631,7.965033289697003,34064.74122715453,8613.993464056537,2178.2312363394644,0.006164210349254365,0.000490981406365058,drag-important
PbLi,0.12263306841775631,8.272872467171695,34064.74122715453,8946.914189721,2349.8570849092994,0.006164210349254365,0.0005099572608020124,drag-important
PbLi,0.12263306841775631,8.59260926713478,34064.74122715453,9292.701910239759,2535.005571207357,0.006164210349254365,0.0005296665097157116,drag-important
PbLi,0.12263306841775631,8.924703518715342,34064.74122715453,9651.853919844798,2734.7421625432094,0.006164210349254365,0.0005501374979409194,drag-important
PbLi,0.12263306841775631,9.26963282289799,34064.74122715453,10024.886732605826,2950.2162758678046,0.006164210349254365,0.0005713996658069573,drag-important
PbLi,0.12263306841775631,9.627893239384193,34064.74122715453,10412.336825254431,3182.6678922817023,0.006164210349254365,0.0005934835914772816,drag-important
PbLi,0.12263306841775631,10.0,34064.74122715453,10814.761408717502,3433.434692709542,0.006164210349254365,0.0006164210349254363,drag-important
PbLi,0.12999422244132455,0.5,36109.506233701264,540.7380704358751,8.097525868293834,0.006534222307692523,3.267111153846261e-05,drag-important
PbLi,0.12999422244132455,0.5193244124838053,36109.506233701264,561.6369614734748,8.735541119051877,0.006534222307692523,3.393381160980994e-05,drag-important
PbLi,0.12999422244132455,0.5393956908032993,36109.506233701264,583.3435700928039,9.423826472903228,0.006534222307692523,3.524531355520137e-05,drag-important
PbLi,0.12999422244132455,0.5602427004454394,36109.506233701264,605.8891136293018,10.166342780724111,0.006534222307692523,3.660750350972489e-05,drag-important
PbLi,0.12999422244132455,0.5818954225143368,36109.506233701264,629.3060159317416,10.967362974303628,0.006534222307692523,3.8022340505373446e-05,drag-important
PbLi,0.12999422244132455,0.6043849968485473,36109.506233701264,653.627953992552,11.831496655630065,0.006534222307692523,3.9491859288424525e-05,drag-important
PbLi,0.12999422244132455,0.6277437668047968,36109.506233701264,678.8899063803476,12.76371662360101,0.006534222307692523,4.101817324570835e-05,drag-important
PbLi,0.12999422244132455,0.652005325772544,36109.506233701264,705.1282035443193,13.76938749080964,0.006534222307692523,4.2603477443972865e-05,drag-important
PbLi,0.12999422244132455,0.6772045654862772,36109.506233701264,732.3805800628296,14.85429655508715,0.006534222307692523,4.425005178671653e-05,drag-important
PbLi,0.12999422244132455,0.7033777262050231,36109.506233701264,760.6862289113551,16.024687103456603,0.006534222307692523,4.5960264293029045e-05,drag-important
PbLi,0.12999422244132455,0.7305624488312371,36109.506233701264,790.0858578278219,17.28729434015139,0.006534222307692523,4.773657450315546e-05,drag-important
PbLi,0.12999422244132455,0.7587978290440246,36109.506233701264,820.6217478563939,18.649384145451844,0.006534222307692523,4.958153701568122e-05,drag-important
PbLi,0.12999422244132455,0.7881244735245502,36109.506233701264,852.3378141539105,20.11879488838419,0.006534222307692523,5.1497805161425405e-05,drag-important
PbLi,0.12999422244132455,0.818584558354491,36109.506233701264,885.2796691464209,21.703982533899758,0.006534222307692523,5.3488134819325456e-05,drag-important
PbLi,0.12999422244132455,0.8502218896715226,36109.506233701264,919.4946881266453,23.414069304111198,0.006534222307692523,5.555538837980153e-05,drag-important
PbLi,0.12999422244132455,0.8830819666690685,36109.506233701264,955.0320773866998,25.25889617361476,0.006534222307692523,5.7702538861300115e-05,drag-important
PbLi,0.12999422244132455,0.9172120470309147,36109.506233701264,991.9429449840719,27.249079500991495,0.006534222307692523,5.993267418593726e-05,drag-important
PbLi,0.12999422244132455,0.9526612148947965,36109.506233701264,1030.2803742426179,29.396072122382648,0.006534222307692523,6.224900162039039e-05,drag-important
PbLi,0.12999422244132455,0.989480451442697,36109.506233701264,1070.0995000942853,31.71222925871241,0.006534222307692523,6.465485238842538e-05,drag-important
PbLi,0.12999422244132455,1.0277227082193783,36109.506233701264,1111.4575883713571,34.21087961583155,0.006534222307692523,6.715368646169234e-05,drag-important
PbLi,0.12999422244132455,1.067442983284588,36109.506233701264,1154.4141181632444,36.906402086739945,0.006534222307692523,6.97490975356801e-05,drag-important
PbLi,0.12999422244132455,1.1086984003084581,36109.506233701264,1199.0308673562743,39.81430849728282,0.006534222307692523,7.244481819798542e-05,drag-important
PbLi,0.12999422244132455,1.1515482907238497,36109.506233701264,1245.3720014794894,42.95133287149507,0.006534222307692523,7.524472529632972e-05,drag-important
PbLi,0.12999422244132455,1.1960542790537871,36109.506233701264,1293.5041659842332,46.33552773028507,0.006534222307692523,7.815284551404352e-05,drag-important
PbLi,0.12999422244132455,1.2422803715366988,36109.506233701264,1343.4965820902332,49.986367977625086,0.006534222307692523,8.117336116103652e-05,drag-important
PbLi,0.12999422244132455,1.290293048176919,36109.506233701264,1395.4211463360216,53.924862972077996,0.006534222307692523,8.431061618858205e-05,drag-important
PbLi,0.12999422244132455,1.3401613583528338,36109.506233701264,1449.3525339768655,58.17367742859454,0.006534222307692523,8.756912243656599e-05,drag-important
PbLi,0.12999422244132455,1.3919570201201679,36109.506233701264,1505.3683063789003,62.75726184633009,0.006534222307692523,9.09535661221841e-05,drag-important
PbLi,0.12999422244132455,1.4457545233532292,36109.506233701264,1563.549022563927,67.7019932130495,0.006534222307692523,9.44688145794204e-05,drag-important
PbLi,0.12999422244132455,1.5016312368724398,36109.506233701264,1623.9783550652794,73.03632679582626,0.006534222307692523,9.811992325899808e-05,drag-important
PbLi,0.12999422244132455,1.5596675197122196,36109.506233701264,1686.743210261386,78.79095989154042,0.006534222307692523,0.00010191214299887053,drag-important
PbLi,0.12999422244132455,1.6199468366892449,36109.506233701264,1751.9338533600842,84.99900847950501,0.006534222307692523,0.000105850927575708,drag-important
PbLi,0.12999422244132455,1.682555878437282,36109.506233701264,1819.6440382134297,91.69619779279616,0.006534222307692523,0.00010994194154824078,drag-important
PbLi,0.12999422244132455,1.747584686081229,36109.506233701264,1889.9711421496968,98.92106790496247,0.006534222307692523,0.000114191068403738,drag-important
PbLi,0.12999422244132455,1.8151267807296594,36109.506233701264,1963.0163060164757,106.71519551519462,0.006534222307692523,0.00011860441901933853,drag-important
PbLi,0.12999422244132455,1.8852792979721031,36109.506233701264,2038.884579636273,115.12343320825515,0.006534222307692523,0.00012318834045040215,drag-important
PbLi,0.12999422244132455,1.958143127574487,36109.506233701264,2117.685072883796,124.19416756602853,0.006534222307692523,0.00012794942505852015,drag-important
PbLi,0.12999422244132455,2.0338230585736428,36109.506233701264,2199.531112602203,133.97959761603727,0.006534222307692523,0.0001328945199923133,drag-important
PbLi,0.12999422244132455,2.1124279299795465,36109.506233701264,2284.54040558398,144.536035219301,0.006534222307692523,0.00013803073703465087,drag-important
PbLi,0.12999422244132455,2.1940707873020178,36109.506233701264,2372.835207850829,155.92422912616965,0.006534222307692523,0.00014336546283045339,drag-important
PbLi,0.12999422244132455,2.278869045127002,36109.506233701264,2464.542500476041,168.2097145649645,0.006534222307692523,0.00014890636950978814,drag-important
PbLi,0.12999422244132455,2.3669446559762215,36109.506233701264,2559.794172202177,181.46319037518958,0.006534222307692523,0.0001546614257215343,drag-important
PbLi,0.12999422244132455,2.4584242856930683,36109.506233701264,2658.727209116729,195.76092585559198,0.006534222307692523,0.000160638908093487,drag-important
PbLi,0.12999422244132455,2.553439495606943,36109.506233701264,2761.4838916585054,211.18519966834094,0.006534222307692523,0.00016684741313538026,drag-important
PbLi,0.12999422244132455,2.6521269317380396,36109.506233701264,2868.211999238091,227.82477332507483,0.006534222307692523,0.0001732958696019482,drag-important
PbLi,0.12999422244132455,2.7546285213146695,36109.506233701264,2979.065022766645,245.77540197956762,0.006534222307692523,0.0001799935513338038,drag-important
PbLi,0.12999422244132455,2.8610916768857493,36109.506233701264,3094.202385398685,265.140385466455,0.006534222307692523,0.00018695009059460267,drag-important
PbLi,0.12999422244132455,2.9716695083219946,36109.506233701264,3213.789671806322,286.03116275706304,0.006534222307692523,0.00019417549192367244,drag-important
PbLi,0.12999422244132455,3.086521043010717,36109.506233701264,3337.9988663146796,308.5679532532339,0.006534222307692523,0.0002016801465240302,drag-important
PbLi,0.12999422244132455,3.2058114545608856,36109.506233701264,3467.008600240959,332.88044860957643,0.006534222307692523,0.00020947484720647952,drag-important
PbLi,0.12999422244132455,3.3297123003473708,36109.506233701264,3601.004408792873,359.10855906534925,0.006534222307692523,0.00021757080391127977,drag-important
PbLi,0.12999422244132455,3.458401768235997,36109.506233701264,3740.178997895903,387.4032185808629,0.006534222307692523,0.0002259796598297091,drag-important
PbLi,0.12999422244132455,3.592064932844225,36109.506233701264,3884.732521333116,417.92725341169216,0.006534222307692523,0.00023471350814870776,drag-important
PbLi,0.12999422244132455,3.730894021706014,36109.506233701264,4034.8728685961046,450.85631911905034,0.006534222307692523,0.00024378490944268108,drag-important
PbLi,0.12999422244132455,3.8750886917236347,36109.506233701264,4190.815963861036,486.3799114085057,0.006534222307692523,0.00025320690973747607,drag-important
PbLi,0.12999422244132455,4.024856316304029,36109.506233701264,4352.78607651977,524.7024566140767,0.006534222307692523,0.00026299305927250937,drag-important
PbLi,0.12999422244132455,4.180412283592646,36109.506233701264,4521.016143712635,566.0444881030761,0.006534222307692523,0.00027315743198802906,drag-important
PbLi,0.12999422244132455,4.34198030623367,36109.506233701264,4695.74810532673,610.6439153715179,0.006534222307692523,0.0002837146457655365,drag-important
PbLi,0.12999422244132455,4.509792743102108,36109.506233701264,4877.233251941492,658.7573931333025,0.006534222307692523,0.00029467988345047646,drag-important
PbLi,0.12999422244132455,4.684090933470462,36109.506233701264,5065.73258622199,710.6617982818366,0.006534222307692523,0.0003060689146874298,drag-important
PbLi,0.12999422244132455,4.865125544090534,36109.506233701264,5261.5171982796055,766.6558232234923,0.006534222307692523,0.0003178981185992109,drag-important
PbLi,0.12999422244132455,5.053156929689541,36109.506233701264,5464.868655539986,827.0616947520152,0.006534222307692523,0.00033018450734248456,drag-important
PbLi,0.12999422244132455,5.2484555073989805,36109.506233701264,5676.079407678933,892.2270283554211,0.006534222307692523,0.00034294575057378096,drag-important
